"날짜","종가","시가","고가","저가","거래량","변동 %"
"2007- 10- 30","387.50","392.50","392.50","385.75","35.79K","-1.40%"
"2007- 10- 29","393.00","388.25","396.00","387.75","32.33K","1.09%"
"2007- 10- 26","388.75","382.50","391.00","381.75","36.99K","1.50%"
"2007- 10- 25","383.00","373.00","384.00","373.00","20.70K","2.54%"
"2007- 10- 24","373.50","376.75","379.00","372.50","23.28K","-1.13%"
"2007- 10- 23","377.75","381.00","385.00","376.25","20.39K","-0.85%"
"2007- 10- 22","381.00","384.25","384.50","375.50","23.24K","-1.30%"
"2007- 10- 19","386.00","382.75","387.00","380.25","36.30K","0.65%"
"2007- 10- 18","383.50","373.75","383.75","373.50","21.26K","2.40%"
"2007- 10- 17","374.50","376.75","377.50","372.25","23.25K","-0.73%"
"2007- 10- 16","377.25","377.50","378.50","371.50","22.40K","-0.26%"
"2007- 10- 15","378.25","367.00","378.75","367.00","22.69K","2.86%"
"2007- 10- 12","367.75","359.75","374.50","357.50","33.86K","1.94%"
"2007- 10- 11","360.75","364.00","366.00","358.00","19.54K","-0.96%"
"2007- 10- 10","364.25","359.50","365.00","359.50","12.79K","1.32%"
"2007- 10- 09","359.50","356.00","365.00","354.75","22.83K","0.91%"
"2007- 10- 08","356.25","358.25","359.00","352.00","17.45K","-0.77%"
"2007- 10- 05","359.00","358.50","360.25","356.00","14.94K","0.00%"
"2007- 10- 04","359.00","362.00","366.25","357.50","17.97K","-0.55%"
"2007- 10- 03","361.00","364.00","368.25","359.00","30.44K","-1.23%"
"2007- 10- 02","365.50","384.25","385.25","365.50","30.99K","-5.19%"
"2007- 10- 01","385.50","389.00","393.00","384.50","23.41K","-0.96%"
"2007- 09- 28","389.25","402.00","403.00","386.25","35.64K","-3.23%"
"2007- 09- 27","402.25","390.75","404.75","390.00","39.31K","2.94%"
"2007- 09- 26","390.75","386.50","391.50","384.00","23.77K","0.90%"
"2007- 09- 25","387.25","388.00","390.50","386.25","23.20K","-0.45%"
"2007- 09- 24","389.00","390.00","396.00","386.25","28.97K","-0.77%"
"2007- 09- 21","392.00","385.00","392.75","384.00","22.19K","1.75%"
"2007- 09- 20","385.25","372.50","391.00","372.50","38.21K","2.80%"
"2007- 09- 19","374.75","368.50","375.00","364.00","21.26K","1.56%"
"2007- 09- 18","369.00","368.00","371.00","361.25","22.84K","0.00%"
"2007- 09- 17","369.00","365.00","371.00","364.50","10.41K","5.73%"
"2007- 09- 14","349.00","346.75","354.25","345.25","73.93K","0.65%"
"2007- 09- 13","346.75","355.50","358.75","343.75","105.71K","-2.73%"
"2007- 09- 12","356.50","341.00","358.75","338.25","177.38K","4.47%"
"2007- 09- 11","341.25","344.75","347.00","338.50","93.42K","-1.37%"
"2007- 09- 10","346.00","347.25","353.75","342.50","65.67K","-0.43%"
"2007- 09- 07","347.50","339.25","349.25","335.50","98.78K","2.43%"
"2007- 09- 06","339.25","345.75","348.00","337.25","105.65K","-1.88%"
"2007- 09- 05","345.75","353.25","358.00","345.00","140.92K","-2.12%"
"2007- 09- 04","353.25","342.50","357.25","341.50","139.21K","3.90%"
"2007- 08- 31","340.00","339.25","346.75","337.50","97.26K","0.07%"
"2007- 08- 30","339.75","339.75","348.00","332.50","147.94K","-0.15%"
"2007- 08- 29","340.25","343.75","346.75","339.00","107.10K","-1.31%"
"2007- 08- 28","344.75","350.50","355.00","343.00","109.53K","-2.34%"
"2007- 08- 27","353.00","355.00","355.00","341.00","89.84K","-1.60%"
"2007- 08- 24","358.75","361.75","363.00","358.00","81.84K","-0.90%"
"2007- 08- 23","362.00","363.75","372.00","360.50","115.13K","-0.62%"
"2007- 08- 22","364.25","354.00","365.00","354.00","118.70K","2.61%"
"2007- 08- 21","355.00","347.00","357.50","346.75","93.56K","1.79%"
"2007- 08- 20","348.75","344.25","349.50","341.00","65.50K","0.87%"
"2007- 08- 17","345.75","338.00","346.25","334.00","96.27K","1.99%"
"2007- 08- 16","339.00","343.50","343.75","326.50","161.72K","-1.81%"
"2007- 08- 15","345.25","345.25","351.00","341.50","92.97K","0.07%"
"2007- 08- 14","345.00","349.00","352.50","341.50","110.91K","-1.15%"
"2007- 08- 13","349.00","355.50","357.75","347.75","103.11K","-0.43%"
"2007- 08- 10","350.50","347.50","353.75","341.25","127.43K","0.50%"
"2007- 08- 09","348.75","356.00","360.00","347.50","128.04K","-2.58%"
"2007- 08- 08","358.00","351.75","359.50","349.75","145.35K","1.70%"
"2007- 08- 07","352.00","342.00","352.50","340.00","126.13K","2.62%"
"2007- 08- 06","343.00","338.75","344.00","333.00","94.31K","0.00%"
"2007- 08- 03","343.00","341.25","346.75","338.50","76.27K","0.51%"
"2007- 08- 02","341.25","342.00","344.50","339.00","87.46K","1.56%"
"2007- 08- 01","336.00","343.00","344.25","333.00","98.06K","-1.83%"
"2007- 07- 31","342.25","341.00","342.75","337.75","96.29K","0.66%"
"2007- 07- 30","340.00","338.25","340.50","329.00","91.44K","1.04%"
"2007- 07- 27","336.50","333.75","337.75","330.50","65.32K","1.05%"
"2007- 07- 26","333.00","328.00","340.50","327.00","114.65K","1.76%"
"2007- 07- 25","327.25","327.00","331.75","326.25","56.61K","0.15%"
"2007- 07- 24","326.75","328.25","332.50","325.50","98.28K","0.38%"
"2007- 07- 23","325.50","332.00","332.00","324.50","110.17K","-2.40%"
"2007- 07- 20","333.50","337.50","342.75","330.50","87.47K","-0.82%"
"2007- 07- 19","336.25","342.50","344.75","331.50","114.56K","-1.82%"
"2007- 07- 18","342.50","337.75","343.25","335.50","131.30K","1.71%"
"2007- 07- 17","336.75","345.00","348.50","331.50","169.68K","-3.37%"
"2007- 07- 16","348.50","362.25","362.25","348.50","58.20K","-1.76%"
"2007- 07- 13","354.75","351.00","357.00","346.75","44.88K","0.92%"
"2007- 07- 12","351.50","343.00","352.00","337.50","56.53K","2.48%"
"2007- 07- 11","343.00","345.50","346.75","341.50","43.97K","-0.72%"
"2007- 07- 10","345.50","339.00","348.00","334.25","74.39K","1.84%"
"2007- 07- 09","339.25","342.50","345.25","332.50","43.60K","-0.66%"
"2007- 07- 06","341.50","333.00","342.75","332.00","18.85K","2.71%"
"2007- 07- 05","332.50","333.50","336.75","329.75","54.23K","1.22%"
"2007- 07- 03","328.50","340.00","341.50","326.50","56.54K","-3.31%"
"2007- 07- 02","339.75","340.25","348.75","334.75","102.80K","-0.07%"
"2007- 06- 29","340.00","350.00","357.50","333.50","95.27K","-2.86%"
"2007- 06- 28","350.00","355.50","356.50","348.50","79.17K","-1.06%"
"2007- 06- 27","353.75","366.25","369.25","351.00","87.09K","-3.61%"
"2007- 06- 26","367.00","367.50","374.00","366.25","80.83K","0.00%"
"2007- 06- 25","367.00","376.00","377.25","366.50","77.16K","-2.59%"
"2007- 06- 22","376.75","395.50","397.75","375.00","61.13K","-4.56%"
"2007- 06- 21","394.75","408.50","412.00","392.25","53.52K","-2.35%"
"2007- 06- 20","404.25","400.00","410.00","396.50","51.61K","0.06%"
"2007- 06- 19","404.00","424.00","425.50","404.00","64.95K","-4.72%"
"2007- 06- 18","424.00","429.00","436.00","421.50","38.15K","-0.47%"
"2007- 06- 15","426.00","416.25","430.00","415.25","66.05K","2.04%"
"2007- 06- 14","417.50","412.00","420.75","409.75","75.47K","1.21%"
"2007- 06- 13","412.50","402.00","414.25","398.00","94.48K","2.48%"
"2007- 06- 12","402.50","401.00","405.75","396.00","80.82K","-0.62%"
"2007- 06- 11","405.00","401.00","408.00","397.50","68.01K","3.78%"
"2007- 06- 08","390.25","393.00","396.25","384.50","60.70K","-0.83%"
"2007- 06- 07","393.50","381.75","394.00","379.00","57.23K","3.15%"
"2007- 06- 06","381.50","385.25","389.50","378.00","47.50K","-1.10%"
"2007- 06- 05","385.75","388.50","394.50","382.25","39.26K","-0.64%"
"2007- 06- 04","388.25","387.40","391.60","386.40","28.40K","-0.26%"
"2007- 06- 01","389.25","391.00","396.00","386.00","41.82K","-0.57%"
"2007- 05- 31","391.50","382.00","395.00","381.50","39.29K","1.75%"
"2007- 05- 30","384.75","367.00","386.50","366.25","36.60K","4.62%"
"2007- 05- 29","367.75","373.00","375.00","365.50","27.59K","-2.52%"
"2007- 05- 25","377.25","375.00","380.25","371.50","20.51K","0.13%"
"2007- 05- 24","376.75","372.50","378.75","371.50","18.19K","1.41%"
"2007- 05- 23","371.50","371.00","376.00","369.00","23.16K","0.07%"
"2007- 05- 22","371.25","375.00","380.00","369.25","14.84K","-2.62%"
"2007- 05- 21","381.25","369.00","382.50","365.50","10.98K","3.32%"
"2007- 05- 18","369.00","374.00","376.00","367.50","25.96K","-0.67%"
"2007- 05- 17","371.50","377.00","378.25","369.75","40.97K","-1.59%"
"2007- 05- 16","377.50","374.25","380.50","372.75","38.88K","0.27%"
"2007- 05- 15","376.50","365.50","379.25","360.50","21.82K","3.65%"
"2007- 05- 14","363.25","368.75","372.25","362.75","72.97K","-1.62%"
"2007- 05- 11","369.25","354.75","370.25","352.00","99.35K","4.16%"
"2007- 05- 10","354.50","367.50","369.50","354.00","92.79K","-3.21%"
"2007- 05- 09","366.25","365.00","368.00","361.00","98.36K","0.76%"
"2007- 05- 08","363.50","373.00","373.00","362.50","130.14K","-4.09%"
"2007- 05- 07","379.00","398.00","401.00","376.75","27.15K","-3.01%"
"2007- 05- 04","390.75","389.75","393.00","385.75","94.29K","0.39%"
"2007- 05- 03","389.25","381.50","396.75","379.75","137.97K","1.90%"
"2007- 05- 02","382.00","379.50","383.75","374.50","106.41K","1.19%"
"2007- 05- 01","377.50","373.50","378.25","364.00","123.45K","2.72%"
"2007- 04- 30","367.50","369.75","372.25","362.50","101.02K","-1.67%"
"2007- 04- 27","373.75","375.00","376.50","367.25","125.91K","-0.40%"
"2007- 04- 26","375.25","383.25","389.00","369.00","131.24K","-1.70%"
"2007- 04- 25","381.75","372.50","391.25","372.00","156.86K","2.83%"
"2007- 04- 24","371.25","367.50","372.75","363.00","111.95K","1.99%"
"2007- 04- 23","364.00","369.00","370.00","360.75","81.95K","-2.15%"
"2007- 04- 20","372.00","381.75","387.00","369.75","102.03K","-2.68%"
"2007- 04- 19","382.25","375.50","383.75","372.25","142.73K","1.87%"
"2007- 04- 18","375.25","365.75","378.25","363.00","169.01K","2.74%"
"2007- 04- 17","365.25","381.00","381.75","364.25","103.77K","-2.86%"
"2007- 04- 16","376.00","378.00","380.75","372.50","76.76K","-1.44%"
"2007- 04- 13","381.50","373.00","382.00","367.00","104.46K","2.69%"
"2007- 04- 12","371.50","370.75","373.25","361.00","130.89K","-0.34%"
"2007- 04- 11","372.75","380.00","384.75","371.00","83.88K","-2.23%"
"2007- 04- 10","381.25","376.25","386.00","369.50","107.70K","1.33%"
"2007- 04- 09","376.25","387.00","397.00","372.50","100.13K","-0.46%"
"2007- 04- 05","378.00","371.50","379.00","369.00","44.99K","1.75%"
"2007- 04- 04","371.50","359.00","375.25","358.75","82.12K","3.70%"
"2007- 04- 03","358.25","367.00","371.00","355.00","119.52K","-2.25%"
"2007- 04- 02","366.50","368.00","373.25","365.50","115.02K","-4.93%"
"2007- 03- 30","385.50","405.00","408.75","385.50","60.89K","-4.93%"
"2007- 03- 29","405.50","400.00","409.00","396.50","57.87K","1.31%"
"2007- 03- 28","400.25","404.25","407.50","395.75","55.91K","-0.87%"
"2007- 03- 27","403.75","403.50","405.50","399.50","41.74K","0.06%"
"2007- 03- 26","403.50","413.00","414.50","397.00","60.08K","-2.83%"
"2007- 03- 23","415.25","421.50","424.00","414.50","46.14K","-1.37%"
"2007- 03- 22","421.00","421.25","422.00","417.50","29.92K","-0.06%"
"2007- 03- 21","421.25","417.00","423.00","415.50","55.31K","1.02%"
"2007- 03- 20","417.00","410.00","417.50","407.00","57.74K","1.71%"
"2007- 03- 19","410.00","411.50","415.25","405.00","54.97K","-0.18%"
"2007- 03- 16","410.75","408.25","416.50","403.75","84.73K","0.43%"
"2007- 03- 15","409.00","415.50","419.25","408.50","53.74K","1.05%"
"2007- 03- 14","404.75","406.25","406.75","396.25","133.55K","-0.49%"
"2007- 03- 13","406.75","409.50","412.50","402.00","132.06K","-0.61%"
"2007- 03- 12","409.25","418.50","419.00","407.00","131.66K","-1.98%"
"2007- 03- 09","417.50","422.00","423.75","416.25","91.35K","-0.95%"
"2007- 03- 08","421.50","425.00","429.50","420.75","107.13K","-0.71%"
"2007- 03- 07","424.50","421.00","428.00","419.00","104.73K","0.59%"
"2007- 03- 06","422.00","427.25","430.50","421.25","108.43K","-1.11%"
"2007- 03- 05","426.75","419.75","427.50","412.50","134.74K","1.37%"
"2007- 03- 02","421.00","428.00","430.00","418.50","122.78K","-1.64%"
"2007- 03- 01","428.00","436.50","439.75","416.75","169.09K","-1.72%"
"2007- 02- 28","435.50","423.75","436.50","421.75","129.45K","2.65%"
"2007- 02- 27","424.25","438.00","438.75","418.75","208.55K","-3.25%"
"2007- 02- 26","438.50","443.50","450.25","438.00","169.18K","-0.90%"
"2007- 02- 23","442.50","446.25","447.50","441.00","119.97K","-1.12%"
"2007- 02- 22","447.50","438.50","448.50","438.00","141.64K","1.94%"
"2007- 02- 21","439.00","428.00","441.25","426.00","128.56K","2.51%"
"2007- 02- 20","428.25","429.00","432.50","426.50","79.87K","-0.29%"
"2007- 02- 16","429.50","420.00","430.25","418.25","48.17K","2.26%"
"2007- 02- 15","420.00","420.25","424.75","417.25","66.62K","-0.18%"
"2007- 02- 14","420.75","423.75","425.75","417.50","66.29K","-0.59%"
"2007- 02- 13","423.25","415.75","423.75","415.00","66.71K","1.74%"
"2007- 02- 12","416.00","417.00","421.00","414.75","68.08K","-0.48%"
"2007- 02- 09","418.00","411.50","421.50","408.50","71.32K","1.52%"
"2007- 02- 08","411.75","404.75","413.00","404.50","66.98K","1.79%"
"2007- 02- 07","404.50","408.25","411.50","403.50","82.39K","-1.04%"
"2007- 02- 06","408.75","414.00","415.00","408.25","32.91K","-1.39%"
"2007- 02- 05","414.50","415.25","418.75","409.75","26.07K","-0.06%"
"2007- 02- 02","414.75","410.50","417.50","406.50","25.71K","1.22%"
"2007- 02- 01","409.75","415.50","420.00","408.25","39.69K","-1.44%"
"2007- 01- 31","415.75","417.00","421.00","414.75","43.14K","-0.12%"
"2007- 01- 30","416.25","411.50","417.25","408.00","28.28K","1.15%"
"2007- 01- 29","411.50","417.00","419.50","407.50","23.43K","-1.44%"
"2007- 01- 26","417.50","419.00","419.75","413.50","23.08K","-0.12%"
"2007- 01- 25","418.00","413.00","420.00","410.25","27.17K","1.33%"
"2007- 01- 24","412.50","420.00","422.50","408.75","37.42K","-1.84%"
"2007- 01- 23","420.25","415.50","422.00","415.50","71.12K","1.02%"
"2007- 01- 22","416.00","416.50","420.00","410.00","22.84K","-0.48%"
"2007- 01- 19","418.00","421.25","424.25","415.50","29.51K","-0.95%"
"2007- 01- 18","422.00","422.00","429.00","416.00","31.94K","0.72%"
"2007- 01- 17","419.00","413.00","430.75","413.00","32.77K","1.27%"
"2007- 01- 16","413.75","427.00","427.50","413.00","66.03K","1.53%"
"2007- 01- 12","407.50","386.00","407.50","383.50","22.29K","5.16%"
"2007- 01- 11","387.50","370.50","390.25","370.50","50.46K","4.66%"
"2007- 01- 10","370.25","364.00","373.00","362.50","30.50K","1.58%"
"2007- 01- 09","364.50","371.25","372.25","363.75","43.05K","-2.34%"
"2007- 01- 08","373.25","377.50","379.25","371.00","13.67K","-1.19%"
"2007- 01- 05","377.75","371.50","378.25","368.50","16.09K","1.61%"
"2007- 01- 04","371.75","379.50","382.00","370.50","21.03K","-2.17%"
"2007- 01- 03","380.00","396.50","396.50","379.25","24.06K","-4.64%"
"2007- 01- 02","398.50","397.50","398.50","396.00","0.46K","0.00%"
"2006- 12- 29","398.50","396.00","399.50","395.50","9.25K","0.57%"
"2006- 12- 28","396.25","394.25","400.00","393.50","9.43K","0.38%"
"2006- 12- 27","394.75","395.00","396.25","391.25","8.63K","-0.13%"
"2006- 12- 26","395.25","391.50","396.50","391.50","7.40K","0.96%"
"2006- 12- 22","391.50","385.50","391.75","385.50","6.63K","1.56%"
"2006- 12- 21","385.50","381.00","386.25","381.00","10.47K","1.11%"
"2006- 12- 20","381.25","380.00","383.75","378.25","9.72K","0.13%"
"2006- 12- 19","380.75","373.25","381.00","372.25","13.48K","1.87%"
"2006- 12- 18","373.75","377.00","377.00","370.00","12.56K","-0.86%"
"2006- 12- 15","377.00","379.00","380.00","374.75","15.52K","1.41%"
"2006- 12- 14","371.75","368.00","374.00","366.00","88.52K","0.95%"
"2006- 12- 13","368.25","372.00","372.75","365.50","123.59K","-1.21%"
"2006- 12- 12","372.75","371.75","376.00","370.75","89.60K","0.54%"
"2006- 12- 11","370.75","368.00","374.50","363.50","96.54K","0.61%"
"2006- 12- 08","368.50","372.75","375.00","368.00","78.29K","-1.07%"
"2006- 12- 07","372.50","365.00","373.75","362.00","110.88K","1.78%"
"2006- 12- 06","366.00","377.00","377.75","364.50","64.89K","-3.17%"
"2006- 12- 05","378.00","374.75","379.00","370.50","47.83K","0.67%"
"2006- 12- 04","375.50","385.25","385.75","372.25","62.47K","-2.97%"
"2006- 12- 01","387.00","389.75","392.00","384.50","102.93K","-0.90%"
"2006- 11- 30","390.50","386.00","393.00","377.00","153.50K","1.36%"
"2006- 11- 29","385.25","384.25","388.00","377.00","144.08K","0.13%"
"2006- 11- 28","384.75","388.00","389.75","380.50","123.54K","-0.90%"
"2006- 11- 27","388.25","386.75","393.50","383.25","153.18K","0.58%"
"2006- 11- 24","386.00","378.25","386.75","378.00","55.58K","2.05%"
"2006- 11- 22","378.25","377.25","382.00","373.25","32.30K","0.27%"
"2006- 11- 21","377.25","375.00","378.00","372.00","94.88K","0.60%"
"2006- 11- 20","375.00","372.00","386.00","364.50","127.77K","1.21%"
"2006- 11- 17","370.50","365.50","372.00","360.25","85.21K","1.23%"
"2006- 11- 16","366.00","370.75","379.00","364.25","52.78K","-1.74%"
"2006- 11- 15","372.50","371.25","380.00","368.00","107.00K","0.27%"
"2006- 11- 14","371.50","357.50","375.50","356.75","121.74K","3.63%"
"2006- 11- 13","358.50","357.75","368.00","356.25","118.63K","-0.28%"
"2006- 11- 10","359.50","365.00","365.75","358.00","84.03K","-1.78%"
"2006- 11- 09","366.00","373.00","377.00","364.75","135.72K","-2.01%"
"2006- 11- 08","373.50","366.00","381.75","366.00","139.48K","1.84%"
"2006- 11- 07","366.75","358.50","367.50","355.75","98.20K","2.30%"
"2006- 11- 06","358.50","356.75","361.00","353.25","57.62K","0.42%"
"2006- 11- 03","357.00","357.75","362.00","354.00","65.02K","-0.63%"
"2006- 11- 02","359.25","348.00","367.00","348.00","87.90K","3.53%"
"2006- 11- 01","347.00","334.50","348.25","334.50","52.27K","3.66%"
"2006- 10- 31","334.75","342.50","343.00","334.00","82.86K","-2.41%"
"2006- 10- 30","343.00","342.75","345.50","340.00","45.18K","-0.44%"
"2006- 10- 27","344.50","339.00","346.25","339.00","40.14K","1.47%"
"2006- 10- 26","339.50","337.75","340.75","334.00","39.14K","0.07%"
"2006- 10- 25","339.25","335.50","345.25","335.50","56.50K","1.04%"
"2006- 10- 24","335.75","330.00","337.75","328.00","46.97K","1.67%"
"2006- 10- 23","330.25","323.50","332.50","319.25","48.25K","1.69%"
"2006- 10- 20","324.75","327.00","330.00","323.50","31.27K","-0.69%"
"2006- 10- 19","327.00","324.75","331.50","324.00","38.04K","0.54%"
"2006- 10- 18","325.25","328.75","329.25","322.75","40.02K","-1.21%"
"2006- 10- 17","329.25","326.00","334.00","325.50","54.92K","0.84%"
"2006- 10- 16","326.50","323.00","327.25","319.25","50.96K","0.77%"
"2006- 10- 13","324.00","308.25","326.50","308.00","58.55K","5.11%"
"2006- 10- 12","308.25","293.00","314.00","289.50","90.61K","4.85%"
"2006- 10- 11","294.00","287.75","299.50","287.50","59.08K","2.08%"
"2006- 10- 10","288.00","300.75","302.50","287.00","58.91K","-4.79%"
"2006- 10- 09","302.50","283.25","304.00","282.25","57.18K","6.51%"
"2006- 10- 06","284.00","283.00","286.25","281.25","46.07K","0.26%"
"2006- 10- 05","283.25","286.00","288.00","280.50","76.01K","-1.48%"
"2006- 10- 04","287.50","277.50","289.25","275.50","35.67K","3.42%"
"2006- 10- 03","278.00","280.25","280.25","275.50","20.33K","-0.98%"
"2006- 10- 02","280.75","276.25","283.00","276.25","26.59K","2.00%"
"2006- 09- 29","275.25","277.00","280.50","274.00","42.83K","-0.81%"
"2006- 09- 28","277.50","267.75","277.75","267.50","56.29K","3.64%"
"2006- 09- 27","267.75","272.50","274.75","267.25","15.70K","-1.83%"
"2006- 09- 26","272.75","268.00","273.75","268.00","21.67K","1.68%"
"2006- 09- 25","268.25","267.75","269.25","266.00","22.44K","-0.09%"
"2006- 09- 22","268.50","268.00","270.75","268.00","29.37K","-0.56%"
"2006- 09- 21","270.00","262.25","270.50","261.75","30.86K","2.96%"
"2006- 09- 20","262.25","260.00","263.00","259.25","19.19K","0.77%"
"2006- 09- 19","260.25","261.00","263.00","258.25","15.90K","-0.48%"
"2006- 09- 18","261.50","255.50","262.25","255.50","22.11K","2.35%"
"2006- 09- 15","255.50","251.25","256.75","250.25","40.80K","7.69%"
"2006- 09- 14","237.25","237.75","240.25","236.75","80.80K","-0.21%"
"2006- 09- 13","237.75","237.75","240.50","236.00","99.65K","0.00%"
"2006- 09- 12","237.75","243.00","243.25","237.00","144.69K","-2.36%"
"2006- 09- 11","243.50","246.25","247.00","239.75","108.73K","-1.02%"
"2006- 09- 08","246.00","245.50","248.25","244.50","93.28K","0.10%"
"2006- 09- 07","245.75","240.75","246.50","238.25","151.51K","2.08%"
"2006- 09- 06","240.75","244.25","247.00","240.50","129.80K","-1.43%"
"2006- 09- 05","244.25","245.50","249.75","243.50","135.30K","-0.61%"
"2006- 09- 01","245.75","247.75","248.00","245.25","103.81K","-0.91%"
"2006- 08- 31","248.00","244.75","248.25","243.00","127.65K","1.33%"
"2006- 08- 30","244.75","238.75","245.25","238.00","131.81K","2.51%"
"2006- 08- 29","238.75","241.00","241.75","238.50","81.02K","-0.93%"
"2006- 08- 28","241.00","241.00","244.00","240.50","70.84K","-0.31%"
"2006- 08- 25","241.75","243.75","244.75","239.75","89.52K","-1.02%"
"2006- 08- 24","244.25","240.25","244.75","240.00","92.67K","1.77%"
"2006- 08- 23","240.00","235.75","241.75","235.00","75.66K","1.69%"
"2006- 08- 22","236.00","237.25","238.25","234.75","59.81K","-0.63%"
"2006- 08- 21","237.50","235.50","237.75","235.00","47.67K","0.74%"
"2006- 08- 18","235.75","235.50","237.00","233.50","66.96K","0.11%"
"2006- 08- 17","235.50","238.00","240.25","234.00","104.05K","-1.05%"
"2006- 08- 16","238.00","238.50","242.00","237.50","93.93K","-0.21%"
"2006- 08- 15","238.50","238.75","240.00","233.50","98.76K","0.10%"
"2006- 08- 14","238.25","241.50","241.75","234.25","173.00K","-1.45%"
"2006- 08- 11","241.75","256.00","256.75","241.25","224.27K","-5.47%"
"2006- 08- 10","255.75","257.00","257.50","255.50","88.23K","-0.39%"
"2006- 08- 09","256.75","253.00","257.50","252.50","98.30K","1.48%"
"2006- 08- 08","253.00","256.00","257.00","251.75","122.58K","-1.56%"
"2006- 08- 07","257.00","260.00","260.25","256.00","110.23K","-2.00%"
"2006- 08- 04","262.25","262.00","266.00","260.50","76.86K","0.10%"
"2006- 08- 03","262.00","263.00","264.25","260.75","81.80K","-0.85%"
"2006- 08- 02","264.25","258.00","265.50","257.75","162.44K","2.52%"
"2006- 08- 01","257.75","256.75","259.00","254.00","108.64K","0.68%"
"2006- 07- 31","256.00","256.00","257.00","253.75","103.03K","0.99%"
"2006- 07- 28","253.50","254.75","256.00","253.00","49.30K","-0.29%"
"2006- 07- 27","254.25","252.75","255.25","252.00","68.22K","0.59%"
"2006- 07- 26","252.75","257.00","259.00","252.50","70.82K","-1.27%"
"2006- 07- 25","256.00","257.25","260.75","255.75","94.68K","0.29%"
"2006- 07- 24","255.25","253.00","256.75","251.25","61.20K","0.69%"
"2006- 07- 21","253.50","258.75","260.00","251.00","108.59K","-2.22%"
"2006- 07- 20","259.25","261.00","265.00","257.25","98.92K","-0.96%"
"2006- 07- 19","261.75","262.50","263.50","254.75","159.66K","-0.29%"
"2006- 07- 18","262.50","268.25","270.00","260.00","134.51K","-2.05%"
"2006- 07- 17","268.00","275.75","275.75","267.50","116.07K","2.78%"
"2006- 07- 14","260.75","258.00","263.50","255.75","48.30K","0.19%"
"2006- 07- 13","260.25","265.75","266.50","260.00","50.61K","-2.98%"
"2006- 07- 12","268.25","263.50","268.75","259.25","72.61K","1.61%"
"2006- 07- 11","264.00","257.50","265.00","257.50","61.67K","2.62%"
"2006- 07- 10","257.25","253.25","261.25","252.50","57.15K","2.49%"
"2006- 07- 07","251.00","255.00","256.75","248.00","38.75K","-1.57%"
"2006- 07- 06","255.00","251.50","256.75","251.50","54.50K","2.20%"
"2006- 07- 05","249.50","257.00","257.75","248.00","56.75K","-1.58%"
"2006- 07- 03","253.50","250.00","254.50","247.75","60.46K","3.05%"
"2006- 06- 30","246.00","240.25","247.00","240.25","65.74K","2.61%"
"2006- 06- 29","239.75","237.00","241.50","236.75","64.21K","1.16%"
"2006- 06- 28","237.00","236.50","240.25","234.25","59.68K","0.21%"
"2006- 06- 27","236.50","234.00","237.00","232.50","52.58K","0.85%"
"2006- 06- 26","234.50","238.50","238.50","232.25","63.78K","-2.19%"
"2006- 06- 23","239.75","241.75","242.50","239.50","31.25K","-0.83%"
"2006- 06- 22","241.75","244.00","245.50","241.00","32.21K","-1.02%"
"2006- 06- 21","244.25","241.25","244.75","241.00","25.49K","1.24%"
"2006- 06- 20","241.25","241.75","242.25","239.00","37.29K","0.10%"
"2006- 06- 19","241.00","246.25","246.75","240.75","43.80K","-2.43%"
"2006- 06- 16","247.00","245.00","248.50","245.00","43.95K","1.02%"
"2006- 06- 15","244.50","249.75","250.25","243.75","49.31K","-1.81%"
"2006- 06- 14","249.00","255.00","256.75","248.50","40.57K","-2.35%"
"2006- 06- 13","255.00","259.00","259.25","254.25","64.61K","-1.73%"
"2006- 06- 12","259.50","257.75","263.00","257.75","51.71K","2.27%"
"2006- 06- 09","253.75","257.25","259.00","252.00","63.22K","-1.46%"
"2006- 06- 08","257.50","260.00","260.25","256.50","58.81K","-2.00%"
"2006- 06- 07","262.75","259.00","263.00","256.00","68.84K","1.25%"
"2006- 06- 06","259.50","263.00","264.25","259.00","19.52K","-1.98%"
"2006- 06- 05","264.75","268.50","269.00","263.50","18.00K","-2.31%"
"2006- 06- 02","271.00","266.00","271.50","263.50","17.53K","1.78%"
"2006- 06- 01","266.25","262.00","266.75","258.75","18.81K","1.43%"
"2006- 05- 31","262.50","265.00","266.50","261.50","48.04K","-1.22%"
"2006- 05- 30","265.75","264.50","268.75","263.75","9.61K","0.28%"
"2006- 05- 26","265.00","264.00","268.50","264.00","19.06K","0.28%"
"2006- 05- 25","264.25","260.50","264.75","258.50","16.12K","1.25%"
"2006- 05- 24","261.00","263.00","263.00","259.00","15.11K","-1.14%"
"2006- 05- 23","264.00","265.00","267.00","261.25","21.77K","-0.56%"
"2006- 05- 22","265.50","265.50","265.75","259.00","36.09K","0.57%"
"2006- 05- 19","264.00","270.00","270.50","263.50","13.85K","-2.67%"
"2006- 05- 18","271.25","273.75","275.00","270.25","9.28K","-1.00%"
"2006- 05- 17","274.00","269.50","274.50","268.25","12.59K","1.48%"
"2006- 05- 16","270.00","270.25","270.75","267.25","10.59K","-0.18%"
"2006- 05- 15","270.50","268.50","272.00","266.75","23.81K","4.74%"
"2006- 05- 12","258.25","246.00","262.00","246.00","181.99K","4.55%"
"2006- 05- 11","247.00","240.00","247.50","239.50","81.46K","2.92%"
